Date,VLY,R2000,Rentabilidad_VLY,Rentabilidad_R2000,Mkt-RF,SMB,HML,RF,Market Premium,VLY Premium,residuos,residuos_normalizados,intervencion,residuos_outlier
2016-07-01,5.966994762420654,1219.93994140625,0.0063240881493389,0.0573714756103778,0.0394,0.0245,-0.0124,0.0002,0.0571714756103778,0.0061240881493389,-0.0576584011548919,-0.960435404234925,0,-0.05452901503955743
2016-08-01,6.348565578460693,1239.9100341796875,0.0619854834491001,0.016237194726069,0.0049,0.0116999999999999,0.0317,0.0002,0.016037194726069,0.0617854834491001,0.04447883861198183,0.7408989928014047,0,0.04655060715639353
2016-09-01,6.401197910308838,1251.6500244140625,0.0082562521055086,0.0094238764816637,0.0027,0.0208,-0.0118999999999999,0.0002,0.0092238764816637,0.0080562521055086,-0.0015523191972133775,-0.025857503604238753,0,0.0003442697904719478
2016-10-01,6.561437606811523,1191.3900146484375,0.0247245799899129,-0.0493419953997903,-0.0200999999999999,-0.0438999999999999,0.0411,0.0002,-0.0495419953997902,0.0245245799899129,0.08131302506431595,1.3544584402785682,0,0.08169866461186825
2016-11-01,7.546321868896484,1322.3399658203125,0.1398505485461202,0.1042821636108165,0.0486,0.0559999999999999,0.0828999999999999,0.0001,0.1041821636108165,0.1397505485461202,0.02285271659264461,0.38066539582949616,0,0.027190810593021933
2016-12-01,7.745959758758545,1357.1300048828125,0.026111111106828,0.0259693108233552,0.0181,0.0014,0.0347,0.0003,0.0256693108233551,0.025811111106828,-0.0023784450150577535,-0.03961855954609179,0,-5.90218378032116e-05
2017-01-01,8.13682746887207,1361.8199462890625,0.0492289722255155,0.0034498215427481,0.0194,-0.0116,-0.0276,0.0004,0.0030498215427481,0.0488289722255155,0.046196198503392724,0.7695056348255762,0,0.047934044251938784
2017-02-01,8.31152057647705,1386.6800537109375,0.0212422154488095,0.0180904387141862,0.0355,-0.0215,-0.015,0.0004,0.0176904387141862,0.0208422154488094,0.0016676417502622248,0.027778470204705828,0,0.003781917416550519
2017-03-01,7.92853307723999,1385.9200439453125,-0.0471745390732864,-0.0005482289243968,0.0017,0.0113,-0.0333,0.0003,-0.0008482289243967,-0.0474745390732864,-0.04570307420556951,-0.7612914973394256,0,-0.044065452566398086
2017-04-01,7.972497940063477,1400.4300537109375,0.0055298269412841,0.01041515992029,0.0108,0.0066,-0.0204999999999999,0.0005,0.00991515992029,0.0050298269412841,-0.0053597956132306925,-0.08927992041577874,0,-0.0034454328005152114
2017-05-01,7.647089004516602,1370.2099609375,-0.0416728083857381,-0.0218153864165518,0.0107,-0.0252,-0.0382,0.0006,-0.0224153864165518,-0.0422728083857381,-0.0161335452812595,-0.26874189664612774,0,-0.015050444208102462
2017-06-01,8.006389617919922,1415.3599853515625,0.0459148719908712,0.032419921091938,0.0079,0.0220999999999999,0.015,0.0006,0.031819921091938,0.0453148719908712,0.010176007407158731,0.16950518210411541,0,0.01265357102961144
2017-07-01,8.127921104431152,1425.1400146484375,0.0150652590222203,0.0068861594392547,0.0187999999999999,-0.0144999999999999,-0.0023,0.0007,0.0061861594392546,0.0143652590222203,0.00818887279148672,0.13640481165254528,0,0.010007357996865036
2017-08-01,7.655843734741211,1405.280029296875,-0.0598359410295246,-0.0140334727530764,0.0018,-0.0167,-0.0213,0.0009,-0.0149334727530764,-0.0607359410295246,-0.04305016849944163,-0.71710115363882,0,-0.041774697383962126
2017-09-01,8.24422836303711,1490.8599853515625,0.0740441200388995,0.0591165328005352,0.0249,0.0445,0.0315,0.0009,0.0582165328005352,0.0731441200388995,0.008180865825575062,0.13627143692504634,0,0.011337121763917699
2017-10-01,7.946332454681396,1502.530029296875,-0.0368028673912402,0.0077972486134667,0.0226,-0.0192999999999999,0.0013,0.0009,0.0068972486134667,-0.0377028673912402,-0.044682682517591985,-0.7442944893806382,0,-0.04284591425513884
2017-11-01,8.222729682922363,1544.1400146484375,0.0341917363894384,0.027316757105198,0.0312,-0.006,-0.0009,0.0008,0.026516757105198,0.0333917363894383,0.0042446873749470565,0.0707051869831857,0,0.006585899533528658
2017-12-01,7.752858161926269,1535.510009765625,-0.0588406616923981,-0.0056045507795594,0.0106,-0.0132,0.0005,0.0009,-0.0065045507795594,-0.0597406616923981,-0.05157836345783971,-0.8591581688907662,0,-0.05008617344533607
2018-01-01,8.770085334777832,1574.97998046875,0.1232849661777693,0.0253799816092969,0.0558,-0.0316,-0.0132,0.0011,0.0242799816092969,0.1221849661777692,0.09556515303128126,1.5918609351619846,0,0.09784885468971997
2018-02-01,8.7003173828125,1512.449951171875,-0.0079870308639161,-0.0405117411422498,-0.0364,0.0027,-0.011,0.0011,-0.0416117411422497,-0.0090870308639161,0.03874136299445358,0.6453279293720601,0,0.03933090002275312
2018-03-01,8.693342208862305,1529.4300537109375,-0.0008020364302678,0.0111643318483088,-0.0235,0.0405,-0.0021,0.0012,0.0099643318483088,-0.0020020364302678,-0.012447216219031498,-0.20733747210246314,0,-0.01053158913004934
2018-04-01,8.82960319519043,1541.8800048828125,0.0155526060011769,0.0081073021786637,0.0027,0.0109,0.0053,0.0014,0.0067073021786637,0.0141526060011769,0.0073874031342642844,0.1230544616810191,0,0.009219287618937361
2018-05-01,8.942172050476074,1633.6099853515625,0.0126684429928878,0.057789826624131,0.0266,0.0524,-0.0314,0.0014,0.056389826624131,0.0112684429928878,-0.05163089493658443,-0.8600332034219477,0,-0.048521606065795794
2018-06-01,8.555216789245605,1643.0699462890625,-0.0442372706706554,0.0057741295568803,0.0049,0.0111,-0.0233,0.0014,0.0043741295568803,-0.0456372706706554,-0.04976632272725216,-0.8289743962450978,0,-0.04799442724221018
2018-07-01,8.267679214477539,1670.800048828125,-0.0341874050469593,0.016736172416226,0.032,-0.0223,0.0049,0.0016,0.0151361724162259,-0.0357874050469593,-0.052076023755179314,-0.867447864048338,0,-0.050027421703682934
2018-08-01,8.551545143127441,1740.75,0.0337581424911279,0.0410134719752378,0.0345,0.0113999999999999,-0.0391,0.0016,0.0394134719752378,0.0321581424911279,-0.011560346732138453,-0.19256458841011895,0,-0.00888754272460495
2018-09-01,7.983808994293213,1696.5699462890625,-0.0686963699529658,-0.0257075206875739,0.0006,-0.0229,-0.0162,0.0015,-0.0272075206875739,-0.0701963699529658,-0.03864268164747434,-0.6436841609449432,0,-0.037682792778306204
2018-10-01,7.148772716522217,1511.4100341796875,-0.1104749212286657,-0.1155655215737511,-0.0765,-0.047,0.0338,0.0019,-0.1174655215737511,-0.1123749212286657,0.02115737764003224,0.35242556399834024,0,0.01979661216442012
2018-11-01,7.750471115112305,1533.27001953125,0.0808129366305704,0.0143597097851692,0.0171,-0.0073,0.0036,0.0018,0.0125597097851692,0.0790129366305704,0.06563535158921087,1.0933101538202608,0,0.06761770932840006
2018-12-01,6.360832214355469,1348.56005859375,-0.197594410458928,-0.1283653224253253,-0.0955,-0.0231,-0.0192,0.0019,-0.1302653224253253,-0.199494410458928,-0.05150017033833615,-0.8578556797680268,0,-0.05319003587340987
2019-01-01,7.323933124542236,1499.4200439453125,0.1409882756631998,0.1060409960358352,0.0837,0.0276,-0.0039,0.0021,0.1039409960358351,0.1388882756631998,0.02226292851958074,0.37084109728808623,0,0.02659482177791629
2019-02-01,7.649925231933594,1575.550048828125,0.0435483784185334,0.0495260526847446,0.0342,0.0204999999999999,-0.0266,0.0018,0.0477260526847446,0.0417483784185334,-0.011362136139074712,-0.18926292781496268,0,-0.008475604524565063
2019-03-01,6.939988136291504,1539.739990234375,-0.0973958091380617,-0.022990883998883,0.011,-0.0302999999999999,-0.0414,0.0019,-0.024890883998883,-0.0992958091380617,-0.07035958840744344,-1.1720033573662936,0,-0.06934013569967813
2019-04-01,7.673844814300537,1591.2099609375,0.1005177043011861,0.0328811438933224,0.0397,-0.0174,0.0213,0.0021,0.0307811438933223,0.0984177043011861,0.06445250913580208,1.0736071487571466,0,0.06690336440225803
2019-05-01,7.1905694007873535,1465.489990234375,-0.0650474073194663,-0.0823050576819444,-0.0692,-0.0126,-0.0245,0.0021,-0.0844050576819444,-0.0671474073194663,0.029031303621739238,0.48358420058351415,0,0.028520567045700523
2019-06-01,7.893515110015869,1566.5699462890625,0.0932711881921637,0.066698830858783,0.0699,0.0011,-0.0064,0.0018,0.064898830858783,0.0914711881921637,0.018957894484737364,0.31578803241489095,0,0.02228596127496829
2019-07-01,8.258614540100098,1574.6099853515625,0.0452152920186309,0.0051191315335243,0.0123,-0.0196,0.005,0.0019,0.0032191315335243,0.0433152920186309,0.04049122226242467,0.6744759244556083,0,0.04223342119807716
2019-08-01,7.777602195739746,1494.8399658203125,-0.0600087526168205,-0.0519884584256702,-0.0255,-0.0239,-0.0476999999999999,0.0016,-0.0535884584256702,-0.0616087526168205,-0.00024838402291672834,-0.004137416311886093,0,3.321552918028603e-05
2019-09-01,8.044010162353516,1523.3699951171875,0.0336796456305321,0.0189058279261869,0.0141,-0.0097,0.0676,0.0018,0.0171058279261869,0.0318796456305321,0.013365598370584118,0.22263527286178497,0,0.015464842908863196
2019-10-01,8.654577255249023,1562.449951171875,0.0731606081878457,0.025330088100471,0.0207,0.0027,-0.0192,0.0015,0.023830088100471,0.0716606081878457,0.045549110254203315,0.7587268679548758,0,0.04782124454669448
2019-11-01,8.654577255249023,1624.5,0.0,0.0389450052616099,0.0387,0.0072,-0.02,0.0012,0.0377450052616099,-0.0012,-0.043033360862831,-0.7168211831759035,0,-0.040403455373878516
2019-12-01,8.557416915893555,1668.469970703125,-0.0112899609909209,0.0267069451397453,0.0277,0.0076,0.0173,0.0014,0.0253069451397453,-0.0126899609909209,-0.04047009580314442,-0.6741240139091405,0,-0.0381599895339735
2020-01-01,7.945973396301269,1614.06005859375,-0.0741330731272758,-0.0331542410866909,-0.0011,-0.031,-0.0622,0.0013,-0.0344542410866909,-0.0754330731272757,-0.03569162894212599,-0.5945274822787096,0,-0.03491806298078323
2020-02-01,7.017809867858887,1476.4300537109375,-0.1242141246001417,-0.0891257321373237,-0.0815,0.0108,-0.0382,0.0012,-0.0903257321373237,-0.1254141246001417,-0.02254589972522883,-0.37555464394980115,0,-0.02320886478809424
2020-03-01,5.516149044036865,1153.0999755859375,-0.2407712048476373,-0.2471731014203611,-0.1336999999999999,-0.0469,-0.1383,0.0012,-0.2483731014203611,-0.2419712048476373,0.039467905316210694,0.6574301894853093,0,0.034741330261913006
2020-04-01,6.4013776779174805,1310.6600341796875,0.1488332494973898,0.1280769065897224,0.136,0.025,-0.0134,0.0,0.1280769065897224,0.1488332494973898,0.004937781159005755,0.08225028354035328,0,0.009890241072287947
2020-05-01,6.110406875610352,1394.0400390625,-0.0465198666553616,0.0616751811402117,0.0557,0.024,-0.05,0.0001,0.0615751811402116,-0.0466198666553616,-0.11537791232969516,-1.9218887386500279,0,-0.11213530103464694
2020-06-01,5.987892150878906,1441.3699951171875,-0.0202539071993753,0.0333880124532906,0.0245,0.0266999999999999,-0.0217,0.0001,0.0332880124532906,-0.0203539071993753,-0.05715150470139587,-0.9519918593140231,0,-0.05463619447960784
2020-07-01,5.801183700561523,1480.4300537109375,-0.03167747248661,0.0267385755928547,0.0583,-0.0235,-0.0144,0.0001,0.0266385755928547,-0.03177747248661,-0.06106215894033289,-1.0171329438665877,0,-0.05871781466493196
2020-08-01,5.832247257232666,1561.8800048828125,0.0053404074191696,0.0535576046102412,0.0762,-0.002,-0.0302,0.0001,0.0534576046102412,0.0052404074191696,-0.05434593970723329,-0.9052586184453196,0,-0.05131204219997568
2020-09-01,5.319692134857178,1507.68994140625,-0.0919869581611708,-0.0353115877104516,-0.0364,0.0006,-0.0272,0.0001,-0.0354115877104516,-0.0920869581611708,-0.05126384944146519,-0.8539192030088865,0,-0.050514898146745646
2020-10-01,6.023977279663086,1538.47998046875,0.1243322865628991,0.0202162640270378,-0.0208,0.0434,0.0425,0.0001,0.0201162640270378,0.1242322865628991,0.10231687778663254,1.704326688023718,0,0.10449352467759537
2020-11-01,7.206694602966309,1819.8199462890625,0.1792626811335423,0.1679426622590485,0.1245,0.0581,0.0209,0.0001,0.1678426622590485,0.1791626811335423,-0.009662394235113114,-0.1609497545405093,0,-0.003687503370985168
2020-12-01,7.687665462493896,1974.8599853515625,0.0646067564897008,0.0817599367627999,0.0463,0.0501,-0.0168,0.0001,0.0816599367627999,0.0645067564897007,-0.026944185678940025,-0.44881837418306664,0,-0.02318516835958613
2021-01-01,8.142609596252441,2073.639892578125,0.0574935613794576,0.0488079629625473,-0.0007,0.0713999999999999,0.0322,0.0,0.0488079629625473,0.0574935613794576,0.003160643203321427,0.05264789816959463,0,0.006074992183185884
2021-02-01,9.769536018371582,2201.050048828125,0.182158256627046,0.0596290761074647,0.0281,0.0202,0.072,0.0,0.0596290761074647,0.182158256627046,0.1155990308390499,1.9255719841209773,0,0.11879160516169346
2021-03-01,10.95783233642578,2220.52001953125,0.114785507951772,0.0088068700685118,0.0317,-0.0233,0.0735,0.0,0.0088068700685118,0.114785507951772,0.10564809415521732,1.759815880846823,0,0.1075339613483251
2021-04-01,11.070061683654783,2266.449951171875,0.0101898364151663,0.0204732976802641,0.0495,-0.0319,-0.0102,0.0,0.0204732976802641,0.0101898364151663,-0.012128969240300365,-0.20203632500955165,0,-0.009943142534911574
2021-05-01,11.51222038269043,2268.969970703125,0.0391647942870749,0.0011112619488339,0.003,-0.002,0.0704,0.0,0.0011112619488339,0.0391647942870749,0.03872231518637465,0.6450106436186287,0,0.04041031796587572
2021-06-01,10.796724319458008,2310.550048828125,-0.0641663287675669,0.0181596414495439,0.0274,0.017,-0.0786,0.0,0.0181596414495439,-0.0641663287675669,-0.0838710343386843,-1.397068062159424,0,-0.08174469484031796
2021-07-01,10.444375038146973,2226.25,-0.0331792247424954,-0.0371670569425747,0.0134,-0.0393,-0.0179,0.0,-0.0371670569425747,-0.0331792247424954,0.009627312719490154,0.16036538992124086,0,0.010331128544105589
2021-08-01,10.565917015075684,2273.77001953125,0.0115698851249905,0.0211206998213659,0.0294,-0.0032,-0.0023,0.0,0.0211206998213659,0.0115698851249905,-0.011480392202538393,-0.1912327588862555,0,-0.009277919919175164
2021-09-01,10.784689903259276,2204.3701171875,0.020494082079523,-0.0309974484926618,-0.044,0.0066,0.0512,0.0,-0.0309974484926618,0.020494082079523,0.05632984585647459,0.9383052112443824,0,0.057192290595029074
2021-10-01,10.840971946716309,2297.18994140625,0.0052051281408069,0.0412448044158406,0.0663,-0.0226,-0.0053,0.0,0.0412448044158406,0.0052051281408069,-0.040582504382093536,-0.6759964414617611,0,-0.03786261435954424
2021-11-01,10.98813247680664,2198.909912109375,0.0134831696857259,-0.0437248682957106,-0.0158,-0.0131,-0.0037,0.0,-0.0437248682957106,0.0134831696857259,0.06369909449910845,1.0610572674448728,0,0.0642343001921069
2021-12-01,11.241579055786133,2245.31005859375,0.0228034953296713,0.0208818793194226,0.0323,-0.0163,0.0325,0.0001,0.0207818793194226,0.0227034953296713,3.603662962430032e-05,0.0006002742748191141,0,0.0022297973831262932
2022-01-01,11.473641395568848,2028.449951171875,0.0204330320482023,-0.1015716918562933,-0.0616,-0.0593,0.1286,0.0,-0.1015716918562933,0.0204330320482023,0.13600758029977159,2.265524064972142,0,0.13505546651848993
2022-02-01,11.514854431152344,2048.090087890625,0.0035855394843886,0.0096357639039541,-0.0227999999999999,0.0216,0.0306,0.0,0.0096357639039541,0.0035855394843886,-0.006488405598178179,-0.10807955698920194,0,-0.004581226432040929
2022-03-01,10.7318115234375,2070.1298828125,-0.0704255212218627,0.0107036561912689,0.0308,-0.0155,-0.019,0.0,0.0107036561912689,-0.0704255212218627,-0.08170603160193549,-1.3610048825188168,0,-0.07977139549179346
2022-04-01,9.955646514892578,1864.0999755859373,-0.0750724911558736,-0.1048330008328284,-0.0941,-0.0135,0.0617999999999999,0.0,-0.1048330008328284,-0.0750724911558736,0.044186869021275305,0.736035557009607,0,0.043150902608960845
2022-05-01,10.562294006347656,1864.0400390625,0.0591506109920238,-3.215357964410743e-05,-0.0034,-0.0184,0.0843999999999999,0.0003,-0.0003321535796441,0.0588506109920238,0.06003898465356422,1.000089585222709,0,0.061689875282512456
2022-06-01,8.650940895080566,1707.989990234375,-0.1996224011094214,-0.0874289613857588,-0.084,0.0207,-0.06,0.0006,-0.0880289613857588,-0.2002224011094213,-0.09994919814644034,-1.6648874509519516,0,-0.10055311015061565
2022-07-01,9.815271377563477,1885.22998046875,0.1262713875879134,0.098732584180926,0.0957,0.0283999999999999,-0.0415,0.0008,0.097932584180926,0.1254713875879134,0.01563468507013567,0.26043221412058687,0,0.019812093995343713
2022-08-01,9.756497383117676,1844.1199951171875,-0.0060060152804861,-0.022047622720424,-0.0377,0.0141,0.0018,0.0019,-0.023947622720424,-0.0079060152804861,0.01996445533788859,0.33255465550050745,0,0.021008160559144423
2022-09-01,9.068001747131348,1664.719970703125,-0.0731815360182655,-0.1023452727674846,-0.0934,-0.0076,0.0003,0.0019,-0.1042452727674846,-0.0750815360182655,0.04351377564346873,0.7248236139544246,0,0.04249292050854794
2022-10-01,10.06116008758545,1846.8599853515625,0.1039305495652754,0.1038299682966892,0.0785,0.0001,0.0797,0.0023,0.1015299682966892,0.1016305495652754,-0.012270681638998679,-0.20439687615565932,0,-0.008000779139856778
2022-11-01,10.730772972106934,1886.5799560546875,0.0644331175744331,0.0212787509820787,0.0465,-0.0356999999999999,0.0148,0.0029,0.0183787509820787,0.0615331175744331,0.04158084962136985,0.6926262143004934,0,0.0437128227199009
2022-12-01,9.586496353149414,1761.25,-0.1127601140939407,-0.0687418585717219,-0.0638,-0.0076,0.0134,0.0033,-0.0720418585717218,-0.1160601140939407,-0.03385004698483954,-0.5638516314720471,0,-0.03404290911818256
2023-01-01,10.165704727172852,1931.93994140625,0.0586642951083854,0.0925008648477374,0.0661,0.0501,-0.0394,0.0034999999999999,0.0890008648477374,0.0551642951083854,-0.044580844128617333,-0.7425981330418846,0,-0.04063308169539244
2023-02-01,9.908991813659668,1896.989990234375,-0.0255771645449894,-0.0182562347687518,-0.0256999999999999,0.0105,-0.008,0.0034,-0.0216562347687518,-0.0289771645449894,-0.003695634045812371,-0.06155942078863923,0,-0.0025930141648763325
2023-03-01,7.906657695770264,1802.47998046875,-0.2257374580626722,-0.0511049307305104,0.0248,-0.0548,-0.0905,0.0036,-0.0547049307305104,-0.2293374580626722,-0.16671563571107345,-2.777038484752752,0,-0.16646274216043466
2023-04-01,8.114660263061523,1768.989990234375,0.0259671839248754,-0.0187547268492592,0.0062,-0.0337,-0.0012,0.0034999999999999,-0.0222547268492592,0.0224671839248754,0.04842492473453998,0.8066302781709681,0,0.0495121565808053
2023-05-01,6.384455680847168,1749.6500244140625,-0.2398060986076124,-0.0109929748435296,0.0034,0.016,-0.0779,0.0036,-0.0145929748435295,-0.2434060986076124,-0.22610503993529654,-3.7663077900207433,0,-0.22482081416155494
2023-06-01,6.704542636871338,1888.72998046875,0.0489190659792172,0.0764888533074676,0.0646,0.0149,-0.0013,0.004,0.0724888533074676,0.0449190659792172,-0.036169865742134405,-0.6024936337004635,0,-0.03264664928761242
2023-07-01,8.99122142791748,2003.1800537109373,0.2934634022708379,0.0588313094671717,0.0321,0.0214,0.0401999999999999,0.0045,0.0543313094671717,0.2889634022708379,0.2283898938238064,3.804367370655551,1,0.0
2023-08-01,8.04477596282959,1899.6800537109373,-0.1112257723737604,-0.0530504654520575,-0.0236,-0.0304,-0.0129,0.0045,-0.0575504654520575,-0.1157257723737604,-0.049888903440544155,-0.8310162644648865,0,-0.04970917240680077
2023-09-01,7.501448154449463,1785.0999755859375,-0.0699268428920423,-0.0622110568142313,-0.0523,-0.0247,0.0147,0.0043,-0.0665110568142313,-0.0742268428920423,0.0017342105784707296,0.02888732959291757,0,0.0016835527816144585
2023-10-01,6.901142120361328,1662.280029296875,-0.0834091665676862,-0.0712842508059689,-0.0315,-0.0385999999999999,0.0021,0.0046999999999999,-0.0759842508059688,-0.0881091665676861,-0.0014447610243591563,-0.024065870899292522,0,-0.0017389873534233852
2023-11-01,8.072031021118164,1809.02001953125,0.1567182035006618,0.084595101391765,0.0888,-0.0014,0.0178,0.0044,0.080195101391765,0.1523182035006618,0.06252231544772613,1.0414552625111362,0,0.06624366988362589
2023-12-01,9.633214950561523,2027.0699462890625,0.1768118914094989,0.1138061011899491,0.0484999999999999,0.0628,0.0494,0.0043,0.1095061011899491,0.1725118914094989,0.049598772703441,0.8261834590767856,0,0.05407375228463164
2024-01-01,8.630057334899902,1947.3399658203125,-0.1099658687592329,-0.0401270529458351,0.0073,-0.0504999999999999,-0.0236,0.0046999999999999,-0.0448270529458351,-0.1146658687592328,-0.06320463319112243,-1.0528208589302088,0,-0.06269776614480294
2024-02-01,7.347212791442871,2054.840087890625,-0.1609301194894039,0.0537337075840497,0.0507,-0.0022,-0.0347,0.0042,0.0495337075840497,-0.1651301194894039,-0.22028302511704445,-3.66932852865676,0,-0.21735001626888514
2024-03-01,7.1408796310424805,2124.550048828125,-0.028485062868799,0.0333620094192451,0.0283999999999999,-0.0248,0.0414,0.0043,0.0290620094192451,-0.032785062868799,-0.06480788236314651,-1.079526720275301,0,-0.06240122835139774
2024-04-01,6.376314163208008,1973.9100341796875,-0.113245753340081,-0.0735436736455233,-0.0465,-0.0237,-0.005,0.0046999999999999,-0.0782436736455233,-0.1179457533400809,-0.02872852367490006,-0.4785406930492777,0,-0.0290808427977092
2024-05-01,6.485466003417969,2070.1298828125,0.0169734607997056,0.0475949860464497,0.0433,0.0056,-0.0135,0.0044,0.0431949860464496,0.0125734607997055,-0.0354175975810997,-0.5899628496193109,0,-0.03264756577134318
2024-06-01,6.349025726318359,2047.68994140625,-0.0212623016409747,-0.0108990507108895,0.0279999999999999,-0.0302,-0.0331,0.0040999999999999,-0.0149990507108895,-0.0253623016409747,-0.00760243541331708,-0.12663632676431927,0,-0.006328650395150022
2024-07-01,7.765174388885498,2254.47998046875,0.2013475424654835,0.0962070391117199,0.0121999999999999,0.0679,0.0559999999999999,0.0045,0.0917070391117199,0.1968475424654835,0.09404481399901327,1.5665361359344128,0,0.09806215580472352
2024-08-01,8.024014472961426,2217.6298828125,0.0327899396946395,-0.0164803338128581,0.016,-0.035,-0.011,0.0048,-0.0212803338128581,0.0279899396946395,0.05284675596554814,0.8802862100169315,0,0.053959040764584916
2024-09-01,8.375296592712402,2229.969970703125,0.0428476367722208,0.0055491141120559,0.0172,-0.0012,-0.0277,0.004,0.0015491141120559,0.0388476367722208,0.03791044745415397,0.6314870894103535,0,0.03960970800044553
2024-10-01,8.873933792114258,2196.64990234375,0.0578317009054788,-0.0150546912217416,-0.01,-0.0096,0.0089,0.0039,-0.0189546912217416,0.0539317009054788,0.07616087422196657,1.2686373287347683,0,0.07733295441343938
2024-11-01,9.970291137695312,2434.72998046875,0.116491592876289,0.1029024313005606,0.0649,0.0454,0.0029,0.004,0.0989024313005606,0.112491592876289,0.0015591020544495626,0.025970487941317563,0,0.005761447050807569
2024-12-01,8.489741325378418,2230.159912109375,-0.1607512532152626,-0.087762567040654,-0.0317,-0.027,-0.0298,0.0037,-0.0914625670406539,-0.1644512532152626,-0.06029856776352428,-1.0044135484987164,0,-0.060990762377585245
2025-01-01,9.737865447998049,2287.68994140625,0.1371634087481391,0.025469256847788,0.0279999999999999,-0.0195,0.0166,0.0037,0.021769256847788,0.133463408748139,0.1096803548935858,1.8269826058108392,0,0.1118995024485751
2025-02-01,9.32106876373291,2163.070068359375,-0.0437446441107404,-0.0560140087051453,-0.0243999999999999,-0.0578,0.0487999999999999,0.0033,-0.0593140087051453,-0.0470446441107404,0.020784776051754772,0.346219013870554,0,0.02091916402147831
